Date	E1-0.0241	E2-0.0317	E3-0.0416	E4-0.0625	E5-0.0900	E6-0.1275	E7-0.1725	E8-0.2700	E9-0.4075	E10-0.6250	E11-0.9250	E12-1.3000	E13-2.0000
2006-11-22	4.25138e+00	4.26368e+00	4.25209e+00	4.18050e+00	4.04501e+00	3.83154e+00	3.56975e+00	3.11752e+00	2.79245e+00	2.41638e+00	1.83394e+00	1.03606e+00	-5.42294e-01
2006-11-23	5.37716e+00	5.29932e+00	5.17441e+00	4.88434e+00	4.50835e+00	4.02680e+00	3.53120e+00	2.88614e+00	2.40816e+00	1.72381e+00	8.29992e-01	-1.52928e-01	-1.33939e+00
2006-11-24	5.38156e+00	5.34491e+00	5.26620e+00	5.05116e+00	4.74393e+00	4.35269e+00	3.97702e+00	3.52677e+00	3.18519e+00	2.67034e+00	1.95394e+00	1.07602e+00	-5.25085e-01
2006-11-25	5.30012e+00	5.29271e+00	5.24827e+00	5.09055e+00	4.82710e+00	4.44175e+00	4.00782e+00	3.42741e+00	3.17762e+00	2.85886e+00	2.33430e+00	1.60895e+00	1.65958e-01
2006-11-26	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2006-11-27	5.25071e+00	5.22007e+00	5.15327e+00	4.96907e+00	4.69647e+00	4.32242e+00	3.92010e+00	3.40504e+00	3.16449e+00	2.84357e+00	2.32571e+00	1.61806e+00	2.56621e-01
2006-11-28	4.74975e+00	4.76902e+00	4.75730e+00	4.66121e+00	4.46439e+00	4.14617e+00	3.76505e+00	3.26725e+00	3.10916e+00	2.89704e+00	2.51251e+00	1.95209e+00	7.89225e-01
2006-11-29	4.76327e+00	4.77682e+00	4.76252e+00	4.67065e+00	4.48631e+00	4.18442e+00	3.80900e+00	3.22147e+00	2.96628e+00	2.71092e+00	2.28609e+00	1.69038e+00	4.91543e-01
2006-11-30	5.62804e+00	5.58103e+00	5.48677e+00	5.23036e+00	4.85144e+00	4.34139e+00	3.82344e+00	3.22177e+00	2.84580e+00	2.31510e+00	1.61475e+00	8.31969e-01	-4.67158e-01
2006-12-01	4.69442e+00	4.71661e+00	4.70966e+00	4.62703e+00	4.45410e+00	4.17699e+00	3.84523e+00	3.30917e+00	2.90702e+00	2.36487e+00	1.55827e+00	5.01370e-01	-1.53083e+00
2006-12-02	4.47391e+00	4.49180e+00	4.47860e+00	4.38099e+00	4.18649e+00	3.88415e+00	3.54914e+00	3.13487e+00	2.86783e+00	2.42382e+00	1.72182e+00	7.75552e-01	-1.07978e+00
2006-12-03	4.32455e+00	4.34138e+00	4.32725e+00	4.22912e+00	4.03647e+00	3.74029e+00	3.41668e+00	3.02869e+00	2.78951e+00	2.38541e+00	1.73387e+00	8.43252e-01	-9.28013e-01
2006-12-04	4.32300e+00	4.32725e+00	4.29637e+00	4.16192e+00	3.92144e+00	3.56858e+00	3.21533e+00	2.88979e+00	2.69709e+00	2.32659e+00	1.71940e+00	8.83844e-01	-7.85042e-01
2006-12-05	4.23313e+00	4.24389e+00	4.22144e+00	4.10431e+00	3.88419e+00	3.54789e+00	3.18159e+00	2.78111e+00	2.58275e+00	2.23698e+00	1.66625e+00	8.76830e-01	-7.04269e-01
2006-12-06	5.31566e+00	5.25607e+00	5.14791e+00	4.86885e+00	4.46660e+00	3.92157e+00	3.34516e+00	2.64625e+00	2.24307e+00	1.66752e+00	8.70271e-01	-8.58025e-02	-1.75516e+00
2006-12-07	5.45449e+00	5.43237e+00	5.36846e+00	5.16890e+00	4.84389e+00	4.38162e+00	3.87019e+00	3.17936e+00	2.90345e+00	2.60941e+00	2.16892e+00	1.57854e+00	4.56107e-01
2006-12-08	5.44563e+00	5.40752e+00	5.32847e+00	5.11589e+00	4.80962e+00	4.39565e+00	3.93109e+00	3.15906e+00	2.76637e+00	2.54118e+00	2.23111e+00	1.86647e+00	1.30222e+00
2006-12-09	5.10216e+00	5.08679e+00	5.03470e+00	4.87052e+00	4.61608e+00	4.26528e+00	3.88504e+00	3.35295e+00	3.06479e+00	2.70193e+00	2.12685e+00	1.34704e+00	-1.76617e-01
2006-12-10	5.48584e+00	5.45753e+00	5.38831e+00	5.18848e+00	4.89251e+00	4.50059e+00	4.08962e+00	3.49412e+00	3.14162e+00	2.75229e+00	2.16099e+00	1.36983e+00	-1.57628e-01
2006-12-11	4.95295e+00	4.96685e+00	4.94918e+00	4.84415e+00	4.64180e+00	4.32526e+00	3.95406e+00	3.42532e+00	3.15783e+00	2.81414e+00	2.26202e+00	1.50744e+00	3.58140e-02
2006-12-12	5.53258e+00	5.52150e+00	5.47289e+00	5.30834e+00	5.03879e+00	4.64701e+00	4.19918e+00	3.53417e+00	3.22159e+00	2.90492e+00	2.40759e+00	1.73502e+00	4.27750e-01
2006-12-13	4.60764e+00	4.63959e+00	4.64490e+00	4.58661e+00	4.44213e+00	4.18373e+00	3.87088e+00	3.33944e+00	3.06445e+00	2.90289e+00	2.67599e+00	2.38567e+00	1.86926e+00
2006-12-14	5.69568e+00	5.64751e+00	5.55229e+00	5.29599e+00	4.92158e+00	4.42165e+00	3.90586e+00	3.29081e+00	3.06492e+00	2.82569e+00	2.43821e+00	1.89447e+00	7.90231e-01
2006-12-15	5.88730e+00	5.85800e+00	5.78688e+00	5.57873e+00	5.25821e+00	4.80490e+00	4.29357e+00	3.57889e+00	3.28705e+00	2.97171e+00	2.49834e+00	1.87324e+00	6.60763e-01
2006-12-16	4.92781e+00	4.95662e+00	4.95755e+00	4.88903e+00	4.72981e+00	4.46350e+00	4.13670e+00	3.64620e+00	3.42610e+00	3.17783e+00	2.74872e+00	2.13362e+00	8.71618e-01
2006-12-17	4.59801e+00	4.62750e+00	4.63155e+00	4.57567e+00	4.43894e+00	4.20493e+00	3.90923e+00	3.42287e+00	3.17484e+00	2.96043e+00	2.57452e+00	1.99346e+00	7.66856e-01
2006-12-18	5.04833e+00	5.04601e+00	5.00733e+00	4.85855e+00	4.60080e+00	4.21326e+00	3.76567e+00	3.20620e+00	3.06885e+00	2.89972e+00	2.57531e+00	2.09266e+00	1.08253e+00
2006-12-19	5.38744e+00	5.36390e+00	5.29966e+00	5.10425e+00	4.79864e+00	4.36624e+00	3.88615e+00	3.25206e+00	3.00273e+00	2.70680e+00	2.23039e+00	1.57636e+00	2.77776e-01
2006-12-20	5.43420e+00	5.41661e+00	5.36242e+00	5.19519e+00	4.93640e+00	4.57625e+00	4.18003e+00	3.57877e+00	3.20064e+00	2.84670e+00	2.35550e+00	1.69042e+00	3.78716e-01
2006-12-21	5.44527e+00	5.42144e+00	5.35991e+00	5.17836e+00	4.90084e+00	4.51567e+00	4.09947e+00	3.56158e+00	3.31955e+00	3.01237e+00	2.51700e+00	1.84403e+00	5.31192e-01
2006-12-22	5.48896e+00	5.46868e+00	5.40819e+00	5.21952e+00	4.92205e+00	4.50182e+00	4.04041e+00	3.46115e+00	3.26435e+00	3.01768e+00	2.58947e+00	1.97973e+00	7.36277e-01
2006-12-23	5.38913e+00	5.37467e+00	5.32249e+00	5.15345e+00	4.88388e+00	4.49962e+00	4.06513e+00	3.44143e+00	3.20472e+00	2.96924e+00	2.56006e+00	1.97311e+00	7.70779e-01
2006-12-24	5.20970e+00	5.20491e+00	5.16434e+00	5.01614e+00	4.76688e+00	4.39963e+00	3.97667e+00	3.37825e+00	3.15219e+00	2.90896e+00	2.48795e+00	1.88852e+00	6.69501e-01
2006-12-25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2006-12-26	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2006-12-27	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2006-12-28	4.37378e+00	4.39467e+00	4.38548e+00	4.29657e+00	4.11347e+00	3.82271e+00	3.48762e+00	3.07791e+00	2.95846e+00	2.79788e+00	2.48664e+00	2.01811e+00	1.03149e+00
2006-12-29	4.22518e+00	4.24544e+00	4.23505e+00	4.14217e+00	3.95094e+00	3.64435e+00	3.28780e+00	2.86994e+00	2.76523e+00	2.60963e+00	2.30177e+00	1.83874e+00	8.61906e-01
2006-12-30	4.08522e+00	4.09954e+00	4.08185e+00	3.97478e+00	3.76704e+00	3.44290e+00	3.07871e+00	2.69793e+00	2.61258e+00	2.46237e+00	2.16208e+00	1.70958e+00	7.54756e-01
2006-12-31	4.07703e+00	4.07876e+00	4.04450e+00	3.90226e+00	3.64941e+00	3.27249e+00	2.88140e+00	2.56943e+00	2.50837e+00	2.35434e+00	2.04785e+00	1.58822e+00	6.22065e-01
2007-01-01	5.03989e+00	4.96972e+00	4.85655e+00	4.59012e+00	4.22710e+00	3.73558e+00	3.17956e+00	2.38999e+00	2.16972e+00	1.96542e+00	1.60361e+00	1.08691e+00	3.58487e-02
2007-01-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2007-01-03	5.44964e+00	5.42340e+00	5.35522e+00	5.15062e+00	4.83284e+00	4.38696e+00	3.90084e+00	3.28331e+00	3.00016e+00	2.60329e+00	1.97660e+00	1.13111e+00	-5.28472e-01
2007-01-04	5.33913e+00	5.32653e+00	5.27581e+00	5.10671e+00	4.83214e+00	4.43679e+00	3.99286e+00	3.38742e+00	3.13018e+00	2.81303e+00	2.29392e+00	1.58006e+00	1.65583e-01
2007-01-05	5.20126e+00	5.17015e+00	5.09917e+00	4.90122e+00	4.61401e+00	4.23477e+00	3.84133e+00	3.36683e+00	3.17555e+00	2.90989e+00	2.45595e+00	1.81844e+00	5.37730e-01
2007-01-06	4.76565e+00	4.76775e+00	4.73750e+00	4.61555e+00	4.40802e+00	4.10542e+00	3.76381e+00	3.28941e+00	3.08491e+00	2.84364e+00	2.42548e+00	1.82752e+00	6.05267e-01
2007-01-07	4.34414e+00	4.37433e+00	4.37695e+00	4.31163e+00	4.15648e+00	3.89668e+00	3.58251e+00	3.14478e+00	2.96847e+00	2.74830e+00	2.35577e+00	1.78811e+00	6.18587e-01
2007-01-08	4.28583e+00	4.30730e+00	4.29964e+00	4.21608e+00	4.04269e+00	3.76699e+00	3.44798e+00	3.04153e+00	2.88883e+00	2.67862e+00	2.29958e+00	1.75039e+00	6.20237e-01
2007-01-09	4.53742e+00	4.51401e+00	4.45252e+00	4.27177e+00	4.00002e+00	3.62967e+00	3.23907e+00	2.80556e+00	2.68254e+00	2.49746e+00	2.14901e+00	1.63535e+00	5.63676e-01
2007-01-10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2007-01-11	4.60592e+00	4.62370e+00	4.61166e+00	4.52039e+00	4.33924e+00	4.05316e+00	3.70826e+00	3.13946e+00	2.77282e+00	2.36178e+00	1.74985e+00	9.52771e-01	-5.19713e-01
2007-01-12	4.63771e+00	4.64673e+00	4.62286e+00	4.50529e+00	4.28766e+00	3.95170e+00	3.56061e+00	3.03791e+00	2.79579e+00	2.44532e+00	1.87472e+00	1.09343e+00	-4.61282e-01
2007-01-13	4.22961e+00	4.26158e+00	4.26651e+00	4.20603e+00	4.05659e+00	3.80183e+00	3.48465e+00	2.98326e+00	2.70831e+00	2.38127e+00	1.84881e+00	1.10916e+00	-3.75633e-01
2007-01-14	3.88342e+00	3.93334e+00	3.96172e+00	3.95081e+00	3.86617e+00	3.69601e+00	3.46396e+00	3.00835e+00	2.64189e+00	2.30663e+00	1.81925e+00	1.14143e+00	-2.20949e-01
2007-01-15	5.39642e+00	5.36301e+00	5.28546e+00	5.06165e+00	4.72267e+00	4.26226e+00	3.78380e+00	3.15782e+00	2.72161e+00	2.12738e+00	1.39038e+00	6.24175e-01	-6.23721e-01
2007-01-16	5.06815e+00	5.06594e+00	5.02898e+00	4.88908e+00	4.65195e+00	4.30604e+00	3.92067e+00	3.36327e+00	2.96157e+00	2.38170e+00	1.51552e+00	3.89077e-01	-1.71614e+00
2007-01-17	5.41207e+00	5.39916e+00	5.34924e+00	5.18469e+00	4.91791e+00	4.53027e+00	4.08828e+00	3.46370e+00	3.15792e+00	2.77439e+00	2.17229e+00	1.35956e+00	-2.29476e-01
2007-01-18	5.44699e+00	5.42783e+00	5.36908e+00	5.18495e+00	4.89459e+00	4.48504e+00	4.03661e+00	3.46357e+00	3.23150e+00	2.93152e+00	2.44299e+00	1.77710e+00	4.77011e-01
2007-01-19	5.26824e+00	5.25565e+00	5.20606e+00	5.04296e+00	4.78159e+00	4.40794e+00	3.98547e+00	3.38763e+00	3.16256e+00	2.92896e+00	2.52287e+00	1.94214e+00	7.55918e-01
2007-01-20	5.08468e+00	5.06817e+00	5.01599e+00	4.85622e+00	4.61349e+00	4.27730e+00	3.89826e+00	3.34506e+00	3.12785e+00	2.90771e+00	2.52001e+00	1.96167e+00	8.16799e-01
2007-01-21	4.83062e+00	4.84664e+00	4.83124e+00	4.72937e+00	4.52830e+00	4.20892e+00	3.82964e+00	3.31694e+00	3.14473e+00	2.93872e+00	2.56429e+00	2.01969e+00	8.94256e-01
2007-01-22	4.69609e+00	4.70710e+00	4.68787e+00	4.58454e+00	4.38933e+00	4.08371e+00	3.72019e+00	3.21567e+00	3.04419e+00	2.84940e+00	2.49165e+00	1.96796e+00	8.82399e-01
2007-01-23	4.46846e+00	4.49407e+00	4.49064e+00	4.41220e+00	4.23873e+00	3.95121e+00	3.59950e+00	3.10607e+00	2.94866e+00	2.77566e+00	2.44744e+00	1.96012e+00	9.40397e-01
2007-01-24	4.33878e+00	4.36822e+00	4.36977e+00	4.30180e+00	4.14209e+00	3.87274e+00	3.53851e+00	3.04615e+00	2.88209e+00	2.72570e+00	2.42296e+00	1.96666e+00	1.00336e+00
2007-01-25	4.23454e+00	4.25544e+00	4.24639e+00	4.15815e+00	3.97509e+00	3.67755e+00	3.32193e+00	2.86850e+00	2.74749e+00	2.60664e+00	2.32536e+00	1.89757e+00	9.88385e-01
2007-01-26	4.14280e+00	4.16137e+00	4.14854e+00	4.04929e+00	3.84781e+00	3.52787e+00	3.15983e+00	2.74945e+00	2.67456e+00	2.55859e+00	2.30566e+00	1.91029e+00	1.05875e+00
2007-01-27	4.40833e+00	4.41465e+00	4.38593e+00	4.25306e+00	4.00458e+00	3.60794e+00	3.11452e+00	2.38277e+00	2.25091e+00	2.16468e+00	1.95411e+00	1.61296e+00	8.62158e-01
2007-01-28	4.45393e+00	4.45371e+00	4.41845e+00	4.28097e+00	4.05294e+00	3.75148e+00	3.48345e+00	3.16085e+00	2.81101e+00	2.27405e+00	1.71289e+00	1.24898e+00	4.81919e-01
2007-01-29	5.32439e+00	5.26996e+00	5.17031e+00	4.91343e+00	4.54415e+00	4.04310e+00	3.50468e+00	2.75724e+00	2.22555e+00	1.53804e+00	7.68051e-01	1.47027e-01	-6.64976e-01
2007-01-30	5.57369e+00	5.55060e+00	5.48595e+00	5.28690e+00	4.97354e+00	4.53190e+00	4.05258e+00	3.44089e+00	3.15452e+00	2.78488e+00	2.23047e+00	1.51059e+00	1.28831e-01
2007-01-31	5.32968e+00	5.32008e+00	5.27379e+00	5.11500e+00	4.85363e+00	4.47279e+00	4.04123e+00	3.45641e+00	3.23101e+00	2.96447e+00	2.51254e+00	1.87792e+00	6.01096e-01
2007-02-01	4.92727e+00	4.94274e+00	4.92690e+00	4.82498e+00	4.62532e+00	4.30929e+00	3.93221e+00	3.39993e+00	3.19956e+00	2.96772e+00	2.55930e+00	1.97301e+00	7.72100e-01
2007-02-02	4.56405e+00	4.59951e+00	4.60884e+00	4.55708e+00	4.41781e+00	4.17347e+00	3.86023e+00	3.34228e+00	3.10693e+00	2.90068e+00	2.53646e+00	2.00356e+00	8.96865e-01
2007-02-03	4.48827e+00	4.51572e+00	4.51482e+00	4.44224e+00	4.27773e+00	4.00561e+00	3.67815e+00	3.22824e+00	3.06810e+00	2.88062e+00	2.53273e+00	2.01957e+00	9.48392e-01
2007-02-04	4.50005e+00	4.51468e+00	4.49781e+00	4.39388e+00	4.19216e+00	3.87561e+00	3.50748e+00	3.05369e+00	2.92936e+00	2.76380e+00	2.44274e+00	1.96305e+00	9.54388e-01
2007-02-05	4.97820e+00	4.92680e+00	4.83018e+00	4.58055e+00	4.22868e+00	3.76407e+00	3.27805e+00	2.76443e+00	2.66063e+00	2.50269e+00	2.19354e+00	1.72911e+00	7.49846e-01
2007-02-06	4.72521e+00	4.73631e+00	4.71440e+00	4.59836e+00	4.37771e+00	4.02933e+00	3.60905e+00	2.96194e+00	2.58296e+00	2.09491e+00	1.38811e+00	5.28573e-01	-8.92763e-01
2007-02-07	5.12800e+00	5.11230e+00	5.05879e+00	4.88844e+00	4.62107e+00	4.24882e+00	3.84340e+00	3.25381e+00	2.87385e+00	2.39852e+00	1.69548e+00	7.75670e-01	-9.44067e-01
2007-02-08	5.05934e+00	5.05361e+00	5.01223e+00	4.86421e+00	4.62017e+00	4.27283e+00	3.89820e+00	3.41102e+00	3.14550e+00	2.77834e+00	2.20475e+00	1.44148e+00	-3.12327e-02
2007-02-09	4.66959e+00	4.69400e+00	4.68951e+00	4.61069e+00	4.44048e+00	4.16481e+00	3.83783e+00	3.37542e+00	3.14704e+00	2.84582e+00	2.34515e+00	1.64690e+00	2.42628e-01
2007-02-10	4.76139e+00	4.75165e+00	4.70554e+00	4.54786e+00	4.28945e+00	3.92231e+00	3.54973e+00	3.20296e+00	3.06342e+00	2.79833e+00	2.33778e+00	1.68634e+00	3.63787e-01
2007-02-11	4.41335e+00	4.41775e+00	4.38698e+00	4.25216e+00	4.00903e+00	3.64458e+00	3.26333e+00	2.93171e+00	2.82850e+00	2.61010e+00	2.21362e+00	1.64190e+00	4.67205e-01
2007-02-12	4.82245e+00	4.76143e+00	4.65406e+00	4.38764e+00	4.02236e+00	3.54734e+00	3.05748e+00	2.55354e+00	2.41623e+00	2.19095e+00	1.79164e+00	1.22331e+00	6.76324e-02
2007-02-13	5.26859e+00	5.20776e+00	5.09784e+00	4.81692e+00	4.42228e+00	3.91412e+00	3.40684e+00	2.69753e+00	2.07235e+00	1.26427e+00	3.54822e-01	-5.53456e-01	-1.95496e+00
2007-02-14	5.38833e+00	5.35681e+00	5.28404e+00	5.07737e+00	4.77116e+00	4.36462e+00	3.94667e+00	3.37124e+00	2.97911e+00	2.49083e+00	1.80788e+00	9.37856e-01	-7.19991e-01
2007-02-15	5.19205e+00	5.17308e+00	5.11978e+00	4.96264e+00	4.72951e+00	4.41923e+00	4.09690e+00	3.64928e+00	3.34439e+00	2.94372e+00	2.34320e+00	1.55885e+00	8.99653e-02
2007-02-16	4.89320e+00	4.89849e+00	4.87084e+00	4.74952e+00	4.53591e+00	4.22158e+00	3.87492e+00	3.43265e+00	3.23944e+00	2.97948e+00	2.53398e+00	1.90304e+00	6.22175e-01
2007-02-17	5.23253e+00	5.22314e+00	5.17632e+00	5.01442e+00	4.74715e+00	4.35772e+00	3.91503e+00	3.31346e+00	3.11128e+00	2.89357e+00	2.50683e+00	1.94890e+00	8.05126e-01
2007-02-18	4.72551e+00	4.75010e+00	4.74738e+00	4.67711e+00	4.52507e+00	4.27781e+00	3.97052e+00	3.42643e+00	3.09755e+00	2.84246e+00	2.43948e+00	1.86303e+00	6.84564e-01
2007-02-19	4.55488e+00	4.57547e+00	4.56596e+00	4.47621e+00	4.29072e+00	3.99249e+00	3.63936e+00	3.17422e+00	3.00391e+00	2.77432e+00	2.36601e+00	1.77839e+00	5.71237e-01
2007-02-20	4.34796e+00	4.37059e+00	4.36330e+00	4.27681e+00	4.09316e+00	3.79370e+00	3.43468e+00	2.95765e+00	2.79350e+00	2.57787e+00	2.18890e+00	1.62521e+00	4.61773e-01
2007-02-21	4.12363e+00	4.15102e+00	4.14990e+00	4.07645e+00	3.90998e+00	3.63355e+00	3.29894e+00	2.83878e+00	2.67040e+00	2.46145e+00	2.08379e+00	1.53445e+00	3.98010e-01
2007-02-22	4.02043e+00	4.04633e+00	4.04332e+00	3.96610e+00	3.79544e+00	3.51585e+00	3.18446e+00	2.75594e+00	2.60578e+00	2.40179e+00	2.02972e+00	1.48687e+00	3.61695e-01
2007-02-23	4.31829e+00	4.31376e+00	4.27163e+00	4.11375e+00	3.84119e+00	3.43531e+00	2.99754e+00	2.58461e+00	2.46727e+00	2.24370e+00	1.84369e+00	1.27054e+00	9.98541e-02
2007-02-24	4.61094e+00	4.59548e+00	4.54013e+00	4.35692e+00	4.05267e+00	3.59438e+00	3.05353e+00	2.40663e+00	2.27328e+00	2.07067e+00	1.69905e+00	1.16001e+00	4.89219e-02
2007-02-25	4.51148e+00	4.47949e+00	4.40586e+00	4.19493e+00	3.87240e+00	3.41227e+00	2.88795e+00	2.24602e+00	2.10099e+00	1.90684e+00	1.55071e+00	1.03331e+00	-3.26602e-02
2007-02-26	4.56200e+00	4.53840e+00	4.47212e+00	4.26508e+00	3.92843e+00	3.42255e+00	2.80740e+00	1.91777e+00	1.69948e+00	1.45515e+00	1.04972e+00	4.95321e-01	-5.94928e-01
2007-02-27	5.04368e+00	5.01563e+00	4.94474e+00	4.73251e+00	4.39910e+00	3.91850e+00	3.36576e+00	2.54235e+00	2.05197e+00	1.44763e+00	7.26538e-01	-2.50929e-02	-1.29418e+00
2007-02-28	5.52176e+00	5.48694e+00	5.40955e+00	5.19071e+00	4.86108e+00	4.40843e+00	3.92676e+00	3.28452e+00	2.88516e+00	2.37014e+00	1.66291e+00	7.87199e-01	-8.32770e-01
2007-03-01	5.52812e+00	5.49776e+00	5.42473e+00	5.21282e+00	4.89461e+00	4.46938e+00	4.03250e+00	3.47133e+00	3.19703e+00	2.87692e+00	2.37498e+00	1.69806e+00	3.81378e-01
2007-03-02	4.55549e+00	4.58706e+00	4.59145e+00	4.52977e+00	4.37874e+00	4.12172e+00	3.80115e+00	3.30289e+00	3.07640e+00	2.83708e+00	2.42446e+00	1.83268e+00	6.20603e-01
2007-03-03	4.39780e+00	4.42878e+00	4.43238e+00	4.36897e+00	4.21591e+00	3.95819e+00	3.64497e+00	3.20286e+00	3.02166e+00	2.79763e+00	2.39950e+00	1.82374e+00	6.36104e-01
2007-03-04	4.28715e+00	4.30607e+00	4.29542e+00	4.20686e+00	4.02954e+00	3.75282e+00	3.43696e+00	3.03354e+00	2.86934e+00	2.64043e+00	2.23511e+00	1.65156e+00	4.52554e-01
2007-03-05	5.08122e+00	5.06487e+00	5.01005e+00	4.83468e+00	4.55451e+00	4.14932e+00	3.67394e+00	2.89129e+00	2.54922e+00	2.28130e+00	1.84261e+00	1.22653e+00	-1.44296e-02
2007-03-06	5.16701e+00	5.10930e+00	5.01807e+00	4.81679e+00	4.56299e+00	4.23343e+00	3.86490e+00	3.24856e+00	2.78897e+00	2.27910e+00	1.56990e+00	6.88487e-01	-8.05396e-01
2007-03-07	5.34642e+00	5.34016e+00	5.29669e+00	5.13916e+00	4.87256e+00	4.47894e+00	4.03432e+00	3.44911e+00	3.19315e+00	2.86486e+00	2.34743e+00	1.65541e+00	3.21163e-01
2007-03-08	4.74972e+00	4.77651e+00	4.77506e+00	4.70226e+00	4.53864e+00	4.26833e+00	3.94117e+00	3.47524e+00	3.29707e+00	3.09563e+00	2.73001e+00	2.19641e+00	1.09128e+00
2007-03-09	4.54507e+00	4.57674e+00	4.58126e+00	4.51999e+00	4.37028e+00	4.11855e+00	3.81503e+00	3.39697e+00	3.23267e+00	3.02680e+00	2.65396e+00	2.11072e+00	9.86948e-01
2007-03-10	4.69730e+00	4.70809e+00	4.68650e+00	4.57363e+00	4.36182e+00	4.03238e+00	3.64331e+00	3.11189e+00	2.93525e+00	2.73226e+00	2.36612e+00	1.83698e+00	7.53666e-01
2007-03-11	4.99552e+00	4.97677e+00	4.92014e+00	4.74340e+00	4.46227e+00	4.05394e+00	3.57760e+00	2.87059e+00	2.62619e+00	2.39543e+00	2.00842e+00	1.47294e+00	4.11224e-01
2007-03-12	5.08092e+00	5.03676e+00	4.94837e+00	4.70958e+00	4.35696e+00	3.86859e+00	3.32016e+00	2.49689e+00	2.01393e+00	1.42594e+00	6.25387e-01	-3.31275e-01	-1.96450e+00
2007-03-13	5.64661e+00	5.60397e+00	5.51654e+00	5.27753e+00	4.92449e+00	4.44608e+00	3.94286e+00	3.31808e+00	2.98892e+00	2.54324e+00	1.88470e+00	1.02395e+00	-6.31665e-01
2007-03-14	5.27289e+00	5.25375e+00	5.19489e+00	5.01012e+00	4.71858e+00	4.30869e+00	3.86548e+00	3.31027e+00	3.05715e+00	2.70865e+00	2.15040e+00	1.39205e+00	-1.01126e-01
2007-03-15	5.06603e+00	5.05645e+00	5.01121e+00	4.85900e+00	4.61563e+00	4.27320e+00	3.89783e+00	3.37965e+00	3.11599e+00	2.78355e+00	2.24656e+00	1.50771e+00	3.98234e-02
2007-03-16	5.10925e+00	5.10383e+00	5.06377e+00	4.92146e+00	4.68869e+00	4.35676e+00	3.98815e+00	3.44558e+00	3.12745e+00	2.78081e+00	2.26039e+00	1.55063e+00	1.60510e-01
2007-03-17	4.96615e+00	4.96414e+00	4.92855e+00	4.79568e+00	4.57528e+00	4.25993e+00	3.91268e+00	3.43768e+00	3.19453e+00	2.88313e+00	2.38158e+00	1.69809e+00	3.52791e-01
2007-03-18	4.40330e+00	4.44013e+00	4.45141e+00	4.40448e+00	4.27360e+00	4.04633e+00	3.76593e+00	3.34076e+00	3.11697e+00	2.84233e+00	2.38066e+00	1.72911e+00	4.08876e-01
2007-03-19	4.15973e+00	4.19938e+00	4.21456e+00	4.17660e+00	4.05874e+00	3.85068e+00	3.59350e+00	3.20367e+00	2.99815e+00	2.74880e+00	2.32206e+00	1.71135e+00	4.60461e-01
2007-03-20	4.03646e+00	4.07473e+00	4.08796e+00	4.04554e+00	3.92176e+00	3.70728e+00	3.44859e+00	3.08384e+00	2.90887e+00	2.68061e+00	2.27947e+00	1.70101e+00	5.17714e-01
2007-03-21	4.02704e+00	4.04946e+00	4.04213e+00	3.95686e+00	3.77894e+00	3.49978e+00	3.19404e+00	2.86935e+00	2.75644e+00	2.55636e+00	2.18656e+00	1.64641e+00	5.27704e-01
2007-03-22	4.65136e+00	4.57580e+00	4.45554e+00	4.17859e+00	3.81727e+00	3.36669e+00	2.96117e+00	2.67439e+00	2.58203e+00	2.37277e+00	1.98927e+00	1.43339e+00	2.87108e-01
2007-03-23	5.18100e+00	5.07614e+00	4.91360e+00	4.53890e+00	4.04784e+00	3.42699e+00	2.80495e+00	2.23120e+00	2.08682e+00	1.85081e+00	1.43945e+00	8.57629e-01	-3.17546e-01
2007-03-24	5.19764e+00	5.17239e+00	5.10727e+00	4.91402e+00	4.61635e+00	4.19789e+00	3.73047e+00	3.01044e+00	2.47399e+00	1.76103e+00	7.52042e-01	-5.04022e-01	-2.63341e+00
2007-03-25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2007-03-26	5.28235e+00	5.25919e+00	5.19502e+00	4.99832e+00	4.68949e+00	4.25406e+00	3.77802e+00	3.13024e+00	2.73098e+00	2.17177e+00	1.34294e+00	2.62718e-01	-1.79324e+00
2007-03-27	5.04716e+00	5.03684e+00	4.98866e+00	4.82306e+00	4.54882e+00	4.14760e+00	3.69567e+00	3.08221e+00	2.72811e+00	2.21706e+00	1.44466e+00	4.30656e-01	-1.51697e+00
2007-03-28	4.65526e+00	4.67227e+00	4.65955e+00	4.56778e+00	4.38777e+00	4.10901e+00	3.78956e+00	3.32365e+00	2.99037e+00	2.49912e+00	1.74430e+00	7.38989e-01	-1.21898e+00
2007-03-29	4.26227e+00	4.30022e+00	4.31334e+00	4.27195e+00	4.15252e+00	3.95089e+00	3.71696e+00	3.37122e+00	3.08691e+00	2.63438e+00	1.92447e+00	9.66304e-01	-9.17659e-01
